symbol,symbol,name,lastsale,marketcap,ipoyear,sector,industry
SPFI,SPFI,"South Plains Financial, Inc.",17.0,305630000.0,2019.0,Finance,Major Banks
SPG,SPG,"Simon Property Group, Inc.",155.15,47790000000.0,,Consumer Services,Real Estate Investment Trusts
SPGI,SPGI,S&P Global Inc.,257.78,63490000000.0,,Finance,Finance: Consumer Services
SPH,SPH,"Suburban Propane Partners, L.P.",22.39,1380000000.0,1996.0,Consumer Services,Other Specialty Stores
SPHS,SPHS,"Sophiris Bio, Inc.",0.9488,28670000.0,2013.0,Health Care,Major Pharmaceuticals
SPI,SPI,"SPI Energy Co., Ltd.",1.85,26850000.0,,Technology,Semiconductors
SPKE,SPKE,"Spark Energy, Inc.",10.85,379120000.0,2014.0,Public Utilities,Power Generation
SPLK,SPLK,Splunk Inc.,126.89,19060000000.0,2012.0,Technology,Computer Software: Prepackaged Software
SPLP,SPLP,Steel Partners Holdings LP,13.7,341930000.0,,Capital Goods,Industrial Specialties
SPN,SPN,"Superior Energy Services, Inc.",0.5891,92240000.0,,Energy,Oilfield Services/Equipment
SPNE,SPNE,SeaSpine Holdings Corporation,12.225,232950000.0,,Health Care,Medical/Dental Instruments
SPNS,SPNS,Sapiens International Corporation N.V.,18.11,905170000.0,1992.0,Technology,Computer Software: Prepackaged Software
SPOK,SPOK,"Spok Holdings, Inc.",11.99,230560000.0,,Public Utilities,Telecommunications Equipment
SPOT,SPOT,Spotify Technology S.A.,157.66,28340000000.0,2018.0,Consumer Services,Broadcasting
SPPI,SPPI,"Spectrum Pharmaceuticals, Inc.",7.62,853160000.0,,Health Care,Major Pharmaceuticals
SPR,SPR,"Spirit Aerosystems Holdings, Inc.",75.22,7780000000.0,2006.0,Capital Goods,Military/Government/Technical
SPRO,SPRO,"Spero Therapeutics, Inc.",9.42,165070000.0,2017.0,Health Care,Major Pharmaceuticals
SPRT,SPRT,"support.com, Inc.",1.6,30330000.0,2000.0,Technology,EDP Services
SPSC,SPSC,"SPS Commerce, Inc.",109.86,1990000000.0,2010.0,Technology,Computer Software: Prepackaged Software
SPTN,SPTN,SpartanNash Company,10.2,370400000.0,,Consumer Non-Durables,Food Distributors
SPWH,SPWH,"Sportsman&#39;s Warehouse Holdings, Inc.",4.02,173260000.0,2014.0,Consumer Services,Other Specialty Stores
SPWR,SPWR,SunPower Corporation,14.54,2070000000.0,2005.0,Technology,Semiconductors
SPXC,SPXC,SPX Corporation,37.31,1640000000.0,,Technology,Industrial Machinery/Components
SPXX,SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,16.34,271200000.0,,,
SQ,SQ,"Square, Inc.",66.27,28310000000.0,2015.0,Technology,Computer Software: Prepackaged Software
SQBG,SQBG,"Sequential Brands Group, Inc.",0.478,30900000.0,,Consumer Non-Durables,Apparel
SQLV,SQLV,Legg Mason Small-Cap Quality Value ETF,24.649,3700000.0,,,
SQM,SQM,Sociedad Quimica y Minera S.A.,28.81,7580000000.0,1993.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
SQNS,SQNS,Sequans Communications S.A.,0.8495,80750000.0,2011.0,Technology,Semiconductors
SQQQ,SQQQ,ProShares UltraPro Short QQQ,33.9,955000000.0,,,
SR,SR,Spire Inc.,82.2,4179999999.999999,,Public Utilities,Oil/Gas Transmission
SRAX,SRAX,"Social Reality, Inc.",3.86,47660000.0,,Technology,Advertising
SRC,SRC,"Spirit Realty Capital, Inc.",46.28,4570000000.0,2013.0,Consumer Services,Building operators
SRCE,SRCE,1st Source Corporation,45.05,1150000000.0,,Finance,Major Banks
SRCI,SRCI,SRC Energy Inc.,4.47,1090000000.0,,Energy,Oil & Gas Production
SRCL,SRCL,"Stericycle, Inc.",45.38,4139999999.999999,1996.0,Basic Industries,Environmental Services
SRDX,SRDX,"Surmodics, Inc.",44.21,596420000.0,1998.0,Health Care,Medical/Dental Instruments
SRE,SRE,Sempra Energy,136.71,37530000000.0,,Public Utilities,Natural Gas Distribution
SRET,SRET,Global X SuperDividend REIT ETF,14.82,280100000.0,,,
SREV,SREV,"ServiceSource International, Inc.",0.7652,71400000.0,2011.0,Miscellaneous,Business Services
SRF,SRF,Cushing Energy Income Fund (The),6.1099,15120000.0,2012.0,,
SRG,SRG,Seritage Growth Properties,41.32,2350000000.0,2015.0,Finance,Real Estate
SRI,SRI,"Stoneridge, Inc.",31.08,851010000.0,1997.0,Capital Goods,Auto Parts:O.E.M.
SRL,SRL,Scully Royalty Ltd.,13.5,169220000.0,,,
SRLP,SRLP,Sprague Resources LP,17.34,394210000.0,2013.0,Energy,Oil Refining/Marketing
SRNE,SRNE,"Sorrento Therapeutics, Inc.",2.2,288130000.0,,Health Care,Biotechnology: Commercial Physical & Biological Resarch
SRPT,SRPT,"Sarepta Therapeutics, Inc.",133.1,9870000000.0,,Health Care,Major Pharmaceuticals
SRRA,SRRA,"Sierra Oncology, Inc.",0.4854,36250000.0,2015.0,Health Care,Major Pharmaceuticals
SRRK,SRRK,Scholar Rock Holding Corporation,11.0,321490000.0,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SRT,SRT,"StarTek, Inc.",7.14,274600000.0,1997.0,Technology,Professional Services
SRTS,SRTS,"Sensus Healthcare, Inc.",5.49,90690000.0,2016.0,Health Care,Medical/Dental Instruments
SRV,SRV,Cushing MLP & Infrastructure Total Return Fund,9.72,65459999.99999999,,,
SSB,SSB,South State Corporation,76.21,2600000000.0,,Finance,Major Banks
SSBI,SSBI,Summit State Bank,12.1,73400000.0,2006.0,,
SSD,SSD,"Simpson Manufacturing Company, Inc.",63.73,2850000000.0,,Capital Goods,Industrial Machinery/Components
SSFN,SSFN,Stewardship Financial Corp,15.465,134770000.0,,Finance,Major Banks
SSI,SSI,"Stage Stores, Inc.",0.69,19780000.0,,Consumer Services,Clothing/Shoe/Accessory Stores
SSKN,SSKN,"Strata Skin Sciences, Inc.",2.83,88070000.0,,Health Care,Medical/Dental Instruments
SSL,SSL,Sasol Ltd.,19.55,12330000000.0,,Energy,Oil & Gas Production
SSNC,SSNC,"SS&C Technologies Holdings, Inc.",46.12,11670000000.0,2010.0,Technology,Computer Software: Prepackaged Software
SSNT,SSNT,"SilverSun Technologies, Inc.",2.7348,12310000.0,,Miscellaneous,Business Services
SSP,SSP,E.W. Scripps Company (The),14.62,1180000000.0,,Consumer Services,Broadcasting
SSPKU,SSPKU,Silver Spike Acquisition Corp.,9.99,,,,
SSRM,SSRM,SSR Mining Inc.,16.9,2050000000.0,,Basic Industries,Precious Metals
SSSS,SSSS,Sutter Rock Capital Corp.,6.34,125300000.0,2011.0,,
SSTI,SSTI,"ShotSpotter, Inc.",31.59,357630000.0,2017.0,Technology,Computer Software: Prepackaged Software
SSTK,SSTK,"Shutterstock, Inc.",35.92,1260000000.0,2012.0,Technology,EDP Services
SSW,SSW,Seaspan Corporation,10.19,2200000000.0,2005.0,Transportation,Marine Transportation
SSY,SSY,"SunLink Health Systems, Inc.",1.48,10340000.0,,Health Care,Hospital/Nursing Management
SSYS,SSYS,"Stratasys, Ltd.",24.21,1320000000.0,1994.0,Technology,Computer peripheral equipment
ST,ST,Sensata Technologies Holding plc,46.18,7440000000.0,2010.0,Capital Goods,Industrial Machinery/Components
STAA,STAA,STAAR Surgical Company,32.69,1460000000.0,,Health Care,Ophthalmic Goods
STAF,STAF,"Staffing 360 Solutions, Inc.",1.5394,12700000.0,,Technology,Professional Services
STAG,STAG,"Stag Industrial, Inc.",29.69,3780000000.0,2011.0,Consumer Services,Real Estate Investment Trusts
STAR          ,STAR          ,iStar Inc.,13.44,835510000.0,,Consumer Services,Real Estate Investment Trusts
STAY,STAY,"Extended Stay America, Inc.",15.015,2830000000.0,,Consumer Services,Hotels/Resorts
STBA,STBA,"S&T Bancorp, Inc.",35.91,1230000000.0,,Finance,Major Banks
STC,STC,Stewart Information Services Corporation,38.04,902000000.0,,Finance,Specialty Insurers
STCN,STCN,"Steel Connect, Inc.",1.74,107540000.0,,Miscellaneous,Business Services
STE,STE,STERIS plc,154.62,13070000000.0,,Health Care,Industrial Specialties
STFC,STFC,State Auto Financial Corporation,32.1,1400000000.0,1991.0,Finance,Property-Casualty Insurers
STG,STG,Sunlands Technology Group,2.31,395030000.0,2018.0,Consumer Services,Other Consumer Services
STI,STI,"SunTrust Banks, Inc.",61.36,27240000000.0,,Finance,Major Banks
STIM,STIM,"Neuronetics, Inc.",10.06,184180000.0,2018.0,Health Care,Medical/Dental Instruments
STK,STK,"Columbia Seligman Premium Technology Growth Fund, Inc",21.05,334210000.0,2009.0,,
STKL,STKL,"SunOpta, Inc.",2.15,188670000.0,,Consumer Services,Farming/Seeds/Milling
STKS,STKS,"The ONE Group Hospitality, Inc.",3.15,90180000.0,,Consumer Services,Restaurants
STL,STL,Sterling Bancorp,19.85,4070000000.000001,,Finance,Major Banks
STLD,STLD,"Steel Dynamics, Inc.",29.32,6520000000.0,1996.0,Basic Industries,Steel/Iron Ore
STM,STM,STMicroelectronics N.V.,17.56,15730000000.0,,Technology,Semiconductors
STML,STML,"Stemline Therapeutics, Inc.",16.5,723950000.0,2013.0,Health Care,Major Pharmaceuticals
STMP,STMP,Stamps.com Inc.,58.85,1020000000.0,1999.0,Miscellaneous,Business Services
STN,STN,Stantec Inc,21.93,2450000000.0,,Consumer Services,Military/Government/Technical
STND,STND,Standard AVB Financial Corp.,27.58,132760000.0,,Finance,Major Banks
STNE,STNE,StoneCo Ltd.,38.165,11320000000.0,2018.0,Technology,EDP Services
STNL,STNL,Sentinel Energy Services Inc.,10.19,439440000.0,2017.0,Finance,Business Services
STOK,STOK,"Stoke Therapeutics, Inc.",27.98,880280000.0,2019.0,Health Care,Major Pharmaceuticals
STON,STON,StoneMor Partners L.P.,1.63,62410000.0,2004.0,Consumer Services,Other Consumer Services
STOR,STOR,STORE Capital Corporation,35.94,8300000000.000001,2014.0,Consumer Services,Real Estate Investment Trusts
STRA,STRA,"Strategic Education, Inc.",175.82,3860000000.0,1996.0,Consumer Services,Other Consumer Services
STRL,STRL,Sterling Construction Company Inc,11.28,298540000.0,,Basic Industries,Military/Government/Technical
STRM,STRM,"Streamline Health Solutions, Inc.",1.52,32030000.0,,Technology,EDP Services
STRO,STRO,"Sutro Biopharma, Inc.",10.25,234990000.0,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
STRS,STRS,Stratus Properties Inc.,26.01,212680000.0,,Consumer Services,Homebuilding
STRT,STRT,Strattec Security Corporation,22.25,83550000.0,,Capital Goods,Auto Parts:O.E.M.
STT,STT,State Street Corporation,53.41,19900000000.0,,Finance,Major Banks
STWD,STWD,"STARWOOD PROPERTY TRUST, INC.",23.75,6660000000.0,2009.0,Consumer Services,Real Estate Investment Trusts
STX,STX,Seagate Technology PLC,45.14,12140000000.0,2002.0,Technology,Electronic Components
STXB,STXB,"Spirit of Texas Bancshares, Inc.",21.45,295860000.0,2018.0,Finance,Major Banks
STZ,STZ,Constellation Brands Inc,193.26,37020000000.0,,Consumer Non-Durables,Beverages (Production/Distribution)
SU,SU,Suncor Energy  Inc.,28.62,44840000000.0,,Energy,Integrated oil Companies
SUI,SUI,"Sun Communities, Inc.",139.8,12680000000.0,1993.0,Consumer Services,Real Estate Investment Trusts
SUM,SUM,"Summit Materials, Inc.",19.46,2180000000.0,2015.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
SUMR,SUMR,"Summer Infant, Inc.",0.3635,6850000.0,,Consumer Durables,Miscellaneous manufacturing industries
SUN,SUN,Sunoco LP,31.08,2570000000.0,2012.0,Energy,Integrated oil Companies
SUNS,SUNS,Solar Senior Capital Ltd.,16.84,270180000.0,,,
SUNW,SUNW,"Sunworks, Inc.",0.4583,14050000.0,,Public Utilities,Telecommunications Equipment
SUP,SUP,"Superior Industries International, Inc.",2.9,72830000.0,,Capital Goods,Auto Parts:O.E.M.
SUPN,SUPN,"Supernus Pharmaceuticals, Inc.",28.63,1500000000.0,2012.0,Health Care,Major Pharmaceuticals
SUPV,SUPV,Grupo Supervielle S.A.,7.07,645810000.0,2016.0,Finance,Commercial Banks
SURF,SURF,"Surface Oncology, Inc.",2.13,59310000.0,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SUSB,SUSB,iShares ESG 1-5 Year USD Corporate Bond ETF,25.41,110530000.0,,,
SUSC,SUSC,iShares ESG USD Corporate Bond ETF,26.21,43250000.0,,,
SUSL,SUSL,iShares ESG MSCI USA Leaders ETF,49.3626,1380000000.0,,,
SUZ,SUZ,Suzano S.A.,15.83,10680000000.0,2018.0,Basic Industries,Paper
SVA,SVA,"Sinovac Biotech, Ltd.",6.47,460250000.0,,Health Care,Major Pharmaceuticals
SVBI,SVBI,Severn Bancorp Inc,8.01,102330000.0,,Finance,Major Banks
SVM,SVM,Silvercorp Metals Inc.,3.53,600140000.0,,Basic Industries,Precious Metals
SVMK,SVMK,SVMK Inc.,18.6,2420000000.0,2018.0,Technology,"Computer Software: Programming, Data Processing"
SVRA,SVRA,"Savara, Inc.",2.515,94870000.0,,Health Care,Major Pharmaceuticals
SVT,SVT,"Servotronics, Inc.",10.01,25830000.0,,Capital Goods,Industrial Machinery/Components
SVVC,SVVC,"Firsthand Technology Value Fund, Inc.",8.655,62970000.0,,,
SWAV,SWAV,"ShockWave Medical, Inc.",44.32,1240000000.0,2019.0,Health Care,Medical/Dental Instruments
SWCH,SWCH,"Switch, Inc.",14.33,3510000000.0,2017.0,Technology,"Computer Software: Programming, Data Processing"
SWI,SWI,SolarWinds Corporation,17.6,5400000000.0,2018.0,Technology,Computer Software: Prepackaged Software
SWIR,SWIR,"Sierra Wireless, Inc.",11.93,431450000.0,,Technology,Radio And Television Broadcasting And Communications Equipment
SWJ,SWJ,"Stanley Black & Decker, Inc.",25.99,,,Capital Goods,Industrial Machinery/Components
SWKS,SWKS,"Skyworks Solutions, Inc.",80.3,13870000000.0,,Technology,Semiconductors
SWM,SWM,"Schweitzer-Mauduit International, Inc.",34.5,1070000000.0,,Basic Industries,Paper
SWN,SWN,Southwestern Energy Company,1.91,1030000000.0,,Energy,Oil & Gas Production
SWX,SWX,"Southwest Gas Holdings, Inc.",90.45,4830000000.0,,Public Utilities,Oil & Gas Production
SWZ,SWZ,"Swiss Helvetia Fund, Inc. (The)",8.03,106530000.0,,,
SXC,SXC,"SunCoke Energy, Inc.",6.51,593770000.0,2011.0,Basic Industries,Steel/Iron Ore
SXI,SXI,Standex International Corporation,63.37,801700000.0,,Technology,Industrial Machinery/Components
SXT,SXT,Sensient Technologies Corporation,66.87,2830000000.0,,Basic Industries,Major Chemicals
SXTC,SXTC,"China SXT Pharmaceuticals, Inc.",2.295,61290000.0,2019.0,Health Care,Major Pharmaceuticals
SY,SY,So-Young International Inc.,14.1,1410000000.0,2019.0,Technology,EDP Services
SYBT,SYBT,"Stock Yards Bancorp, Inc.",37.01,840900000.0,,Finance,Major Banks
SYBX,SYBX,"Synlogic, Inc.",5.01,158960000.0,2015.0,Health Care,Major Pharmaceuticals
SYF,SYF,Synchrony Financial,35.01,23230000000.0,2014.0,Finance,Finance: Consumer Services
SYK,SYK,Stryker Corporation,217.79,81480000000.0,,Health Care,Medical/Dental Instruments
SYKE,SYKE,"Sykes Enterprises, Incorporated",28.33,1180000000.0,1996.0,Technology,EDP Services
SYMC,SYMC,Symantec Corporation,22.92,14150000000.0,1989.0,Technology,Computer Software: Prepackaged Software
SYN,SYN,"Synthetic Biologics, Inc",0.4704,7910000.0,,Health Care,Major Pharmaceuticals
SYNA,SYNA,Synaptics Incorporated,33.42,1150000000.0,2002.0,Technology,Semiconductors
SYNC,SYNC,"Synacor, Inc.",1.4,55360000.0,2012.0,Technology,"Computer Software: Programming, Data Processing"
SYNH,SYNH,"Syneos Health, Inc.",52.2,5400000000.0,2014.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch
SYNL,SYNL,Synalloy Corporation,15.725,140970000.0,,Basic Industries,Steel/Iron Ore
SYPR,SYPR,"Sypris Solutions, Inc.",0.95,20230000.0,,Capital Goods,Industrial Machinery/Components
SYRS,SYRS,"Syros Pharmaceuticals, Inc.",9.02,382790000.0,2016.0,Health Care,Major Pharmaceuticals
SYX,SYX,Systemax Inc.,20.97,784880000.0,,Capital Goods,Industrial Machinery/Components
SYY,SYY,Sysco Corporation,70.63,36300000000.0,,Consumer Non-Durables,Food Distributors
SZC,SZC,Cushing Renaissance Fund (The),13.15,102640000.0,2012.0,,
T,T,AT&T Inc.,34.54,252380000000.0,,Public Utilities,Telecommunications Equipment
TA,TA,TravelCenters of America Inc. ,14.89,120420000.0,,Consumer Durables,Automotive Aftermarket
TAC,TAC,TransAlta Corporation,6.05,1720000000.0,,Public Utilities,Electric Utilities: Central
TACO,TACO,"Del Taco Restaurants, Inc.",11.48,425410000.0,2014.0,Consumer Services,Restaurants
TACT,TACT,TransAct Technologies Incorporated,12.03,89710000.0,1996.0,Technology,Computer peripheral equipment
TAIT,TAIT,Taitron Components Incorporated,3.14,17900000.0,1995.0,Technology,Electronic Components
TAK,TAK,Takeda Pharmaceutical Company Limited,17.47,54320000000.0,2018.0,Health Care,Major Pharmaceuticals
TAL,TAL,TAL Education Group,32.2,19040000000.0,,Consumer Services,Other Consumer Services
TALO.WS,TALO.WS,"Talos Energy, Inc.",,,,,
TANH,TANH,Tantech Holdings Ltd.,1.47,42410000.0,2015.0,Basic Industries,Major Chemicals
TAOP,TAOP,Taoping Inc.,0.56,23390000.0,,Technology,Computer Software: Prepackaged Software
TAP,TAP,Molson Coors Brewing  Company,52.72,11410000000.0,,Consumer Non-Durables,Beverages (Production/Distribution)
TARO,TARO,Taro Pharmaceutical Industries Ltd.,83.09,3200000000.0,,Health Care,Major Pharmaceuticals
TAST,TAST,"Carrols Restaurant Group, Inc.",7.79,345650000.0,2006.0,Consumer Services,Restaurants
TAT,TAT,Transatlantic Petroleum Ltd,0.708,37170000.0,,Energy,Oil & Gas Production
TATT,TATT,TAT Technologies Ltd.,5.34,48860000.0,,Capital Goods,Aerospace
TAYD,TAYD,"Taylor Devices, Inc.",11.25,39140000.0,,Capital Goods,Industrial Machinery/Components
TBBK,TBBK,"The Bancorp, Inc.",9.42,535760000.0,,Finance,Major Banks
TBI,TBI,"TrueBlue, Inc.",20.33,814620000.0,,Technology,Professional Services
TBIO,TBIO,"Translate Bio, Inc.",8.06,411140000.0,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TBK,TBK,"Triumph Bancorp, Inc.",29.695,778180000.0,2014.0,Finance,Major Banks
TBLT,TBLT,"ToughBuilt Industries, Inc.",0.519,9360000.0,2018.0,Capital Goods,Industrial Machinery/Components
TBNK,TBNK,Territorial Bancorp Inc.,28.06,271190000.0,2009.0,Finance,Savings Institutions
TBPH,TBPH,"Theravance Biopharma, Inc.",20.03,1130000000.0,,Health Care,Major Pharmaceuticals
TC,TC,TuanChe Limited,4.79,346430000.0,2018.0,Miscellaneous,Business Services
TCBI,TCBI,"Texas Capital Bancshares, Inc.",56.76,2860000000.0,2003.0,Finance,Major Banks
TCBK,TCBK,TriCo Bancshares,36.74,1120000000.0,,Finance,Major Banks
TCCO,TCCO,Technical Communications Corporation,2.63,4870000.0,,Technology,Radio And Television Broadcasting And Communications Equipment
TCDA,TCDA,"Tricida, Inc.",32.52,1600000000.0,2018.0,Health Care,Major Pharmaceuticals
TCF,TCF,TCF Financial Corporation,39.05,5990000000.0,,Finance,Major Banks
TCFC,TCFC,The Community Financial Corporation,32.0,178640000.0,,Finance,Major Banks
TCI,TCI,"Transcontinental Realty Investors, Inc.",24.1,210100000.0,,Consumer Services,Real Estate Investment Trusts
TCMD,TCMD,"Tactile Systems Technology, Inc.",52.0,986340000.0,2016.0,Health Care,Medical/Dental Instruments
TCO,TCO,"Taubman Centers, Inc.",41.34,2530000000.0,1992.0,Consumer Services,Real Estate Investment Trusts
TCON,TCON,"TRACON Pharmaceuticals, Inc.",0.43,12870000.0,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TCP,TCP,"TC PipeLines, LP",38.2,2720000000.0,,Public Utilities,Natural Gas Distribution
TCPC,TCPC,BlackRock TCP Capital Corp.,13.8,810970000.0,2012.0,,
TCRD,TCRD,"THL Credit, Inc.",6.54,208030000.0,2010.0,,
TCRR,TCRR,TCR2 Therapeutics Inc.,15.63,374180000.0,2019.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TCS,TCS,Container Store (The),4.97,244690000.0,2013.0,Consumer Services,Home Furnishings
TCX,TCX,Tucows Inc.,48.36,515690000.00000006,,Technology,EDP Services
TD,TD,Toronto Dominion Bank (The),56.7,103730000000.0,,Finance,Commercial Banks
TDA,TDA,"Telephone and Data Systems, Inc.",25.3516,,,Public Utilities,Telecommunications Equipment
TDAC,TDAC,Trident Acquisitions Corp.,10.42,274110000.0,2018.0,Finance,Business Services
TDC,TDC,Teradata Corporation,35.43,4040000000.0,,Technology,Computer Software: Prepackaged Software
TDF,TDF,"Templeton Dragon Fund, Inc.",18.46,624950000.0,,,
TDG,TDG,Transdigm Group Incorporated,550.83,29290000000.0,2006.0,Capital Goods,Military/Government/Technical
TDIV,TDIV,First Trust NASDAQ Technology Dividend Index Fund,38.97,960810000.0,,,
TDOC,TDOC,"Teladoc Health, Inc.",66.5,4790000000.0,2015.0,Health Care,Medical/Nursing Services
TDW.WS,TDW.WS,Tidewater Inc.,,,,,
TDY,TDY,Teledyne Technologies Incorporated,299.0,10880000000.0,,Capital Goods,Industrial Machinery/Components
TEAF,TEAF,Tortoise Essential Assets Income Term Fund,16.15,217880000.0,2019.0,,
TEAM,TEAM,Atlassian Corporation Plc,145.01,34960000000.0,2015.0,Technology,Computer Software: Prepackaged Software
TECD,TECD,Tech Data Corporation,90.77,3310000000.0,1986.0,Technology,Retail: Computer Software & Peripheral Equipment
TECH,TECH,Bio-Techne Corp,195.67,7410000000.0,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TECK,TECK,Teck Resources Ltd,17.95,9960000000.0,,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
TECTP,TECTP,"Tectonic Financial, Inc.",10.6538,15980000.0,2019.0,Finance,Major Banks
TEDU,TEDU,"Tarena International, Inc.",1.26,66879999.99999999,2014.0,Consumer Services,Other Consumer Services
TEF,TEF,Telefonica SA,7.21,37430000000.0,1988.0,Public Utilities,Telecommunications Equipment
